"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000143418",4705.64944576833,-0.167909930315009,0.0510199960812916,-3.29106121543941,0.000998101910272661,0.00260543695483445
"ENSG00000143420",4924.21664447888,-0.478915316945351,0.0342987330635579,-13.9630614360562,2.61936028879438e-44,7.52984373928467e-43
"ENSG00000143429",29.3794380578723,0.137941193644141,0.328541771791688,0.419858920501601,0.674588518898883,0.758759174521014
"ENSG00000143434",137.629427277054,0.652365166849693,0.238311520637479,2.73744704034715,0.0061918088707875,0.0139287629598535
"ENSG00000143436",1249.52352146223,-0.471497067371651,0.068047549149967,-6.92893532921427,4.24019571991367e-12,2.81521763586035e-11
"ENSG00000143437",1269.39611495201,-0.217965847157297,0.0768716783388551,-2.83545060895497,0.00457610903236089,0.0105608057190733
"ENSG00000143442",2563.91670525328,-0.223507506099115,0.0860802705015621,-2.59650097283394,0.00941786390011301,0.0202563205010833
"ENSG00000143443",139.82777301416,0.184137939173363,0.218603706187048,0.842336767226651,0.399599476294007,0.509232773938637
"ENSG00000143450",42.309769717548,0.390617850560609,0.313692686411022,1.24522460191754,0.213049201742822,0.307100864900473
"ENSG00000143457",1075.82403642057,0.0397130819453855,0.07948927307052,0.499603033357137,0.617354621567805,0.711351670621892
"ENSG00000143458",492.778269790833,0.475891958501373,0.128173340266039,3.71287786924803,0.000204915786039965,0.000596943078299586
"ENSG00000143469",31.9001130328989,0.00225508527863162,0.493214682133126,0.00457221846859566,0.996351910185958,0.997495682548352
"ENSG00000143473",59.469041365404,0.936834478754195,0.401207468526047,2.33503748620615,0.0195414625377813,0.0391290248754406
"ENSG00000143476",3026.47719469181,0.695958498721702,0.075869308579577,9.17312298940662,4.59509720884249e-20,4.9902446253874e-19
"ENSG00000143479",1284.26504414747,0.273290987387343,0.0668552676329774,4.08780036432818,4.3548264875142e-05,0.000140854967437107
"ENSG00000143486",1129.25826774521,-0.250134355674272,0.071335645425589,-3.50644273535298,0.000454139143788672,0.00125732222693217
"ENSG00000143493",2081.15098372022,0.468022359474166,0.069795050766355,6.70566686799772,2.00488636632792e-11,1.27545571715071e-10
"ENSG00000143494",1487.41086349085,0.0600364775150368,0.0841970109074147,0.713047611405761,0.475816295777827,0.58366847204754
"ENSG00000143498",179.815873169723,0.189214886575164,0.134537288303392,1.40641222192965,0.159601753123535,0.241794032186308
"ENSG00000143499",751.578921011247,0.0996943959451156,0.0952650827522985,1.04649461339717,0.29533273060413,0.40108050075392
"ENSG00000143507",171.240173937044,0.889176855004421,0.179642385101343,4.94970524079161,7.43259612628548e-07,3.0185212220752e-06
"ENSG00000143514",913.396235302306,-0.501899717968644,0.0851027544242225,-5.89757313220158,3.68886789920487e-09,1.92214451083932e-08
"ENSG00000143515",2044.57142093531,-0.122068904156134,0.0477300810629538,-2.55748369660489,0.0105432500059353,0.0223872274977904
"ENSG00000143537",2872.42514632473,0.585897092521425,0.0580021714580849,10.1012958272575,5.45169889102937e-24,7.26007828370195e-23
"ENSG00000143543",1969.46040957659,-0.111276335180083,0.0548752085050978,-2.02780705917036,0.0425799436161257,0.0778909653694714
"ENSG00000143545",1221.67162337263,0.0431049062474092,0.0724708605711264,0.594789490668515,0.551984193327506,0.654451484031222
